minute,result,X,Y,xG,player,h_a,situation,season,shotType,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
89,BlockedShot,0.865999985,0.404000015,0.162102997,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Sheffield United,Liverpool,0,1,2019-09-28 11:30:00,Fabinho,TakeOn
3,SavedShot,0.909000015,0.263999996,0.037874602,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Leicester,2,1,2019-10-05 15:00:00,,None
45,BlockedShot,0.938000031,0.460999985,0.132696003,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Leicester,2,1,2019-10-05 15:00:00,Trent Alexander-Arnold,Foul
45,SavedShot,0.956999969,0.465999985,0.635814011,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Leicester,2,1,2019-10-05 15:00:00,,None
53,BlockedShot,0.808000031,0.261000004,0.059094202,Mohamed Salah,h,DirectFreekick,2019,LeftFoot,Liverpool,Leicester,2,1,2019-10-05 15:00:00,,Standard
56,BlockedShot,0.825,0.509000015,0.085723601,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Leicester,2,1,2019-10-05 15:00:00,Sadio Man√,Pass
20,SavedShot,0.790999985,0.405999985,0.0306927,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Tottenham,2,1,2019-10-27 16:30:00,Sadio Man√,HeadPass
26,SavedShot,0.823000031,0.484000015,0.047991902,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Tottenham,2,1,2019-10-27 16:30:00,Roberto Firmino,Pass
29,BlockedShot,0.883000031,0.397000008,0.063470602,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Tottenham,2,1,2019-10-27 16:30:00,Jordan Henderson,HeadPass
53,SavedShot,0.868000031,0.584000015,0.075970396,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Tottenham,2,1,2019-10-27 16:30:00,Fabinho,Chipped
65,SavedShot,0.890999985,0.3,0.051729701,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Tottenham,2,1,2019-10-27 16:30:00,Trent Alexander-Arnold,Pass
69,MissedShots,0.856999969,0.325,0.032683499,Mohamed Salah,h,FromCorner,2019,LeftFoot,Liverpool,Tottenham,2,1,2019-10-27 16:30:00,Trent Alexander-Arnold,Cross
74,Goal,0.885,0.5,0.761169016,Mohamed Salah,h,Penalty,2019,LeftFoot,Liverpool,Tottenham,2,1,2019-10-27 16:30:00,,Standard
17,SavedShot,0.953000031,0.335999985,0.062012602,Mohamed Salah,a,OpenPlay,2019,RightFoot,Aston Villa,Liverpool,1,2,2019-11-02 15:00:00,Virgil van Dijk,Chipped
42,MissedShots,0.881999969,0.527999992,0.140136003,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Aston Villa,Liverpool,1,2,2019-11-02 15:00:00,Sadio Man√,Pass
55,MissedShots,0.795,0.306000004,0.022954401,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Aston Villa,Liverpool,1,2,2019-11-02 15:00:00,Adam Lallana,Pass
64,MissedShots,0.968000031,0.437000008,0.075641103,Mohamed Salah,a,OpenPlay,2019,Head,Aston Villa,Liverpool,1,2,2019-11-02 15:00:00,,Aerial
12,Goal,0.913000031,0.397999992,0.184656993,Mohamed Salah,h,OpenPlay,2019,Head,Liverpool,Manchester City,3,1,2019-11-10 16:30:00,Andrew Robertson,Cross
44,SavedShot,0.778000031,0.535999985,0.039216202,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Manchester City,3,1,2019-11-10 16:30:00,Roberto Firmino,Pass
63,BlockedShot,0.921999969,0.347000008,0.107290998,Mohamed Salah,h,OpenPlay,2019,RightFoot,Liverpool,Manchester City,3,1,2019-11-10 16:30:00,Sadio Man√,Pass
57,MissedShots,0.840999985,0.575999985,0.0974086,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Brighton,2,1,2019-11-30 15:00:00,Sadio Man√,Pass
64,BlockedShot,0.906999969,0.512999992,0.126007006,Mohamed Salah,h,OpenPlay,2019,RightFoot,Liverpool,Brighton,2,1,2019-11-30 15:00:00,,None
6,SavedShot,0.896999969,0.317999992,0.067372397,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Bournemouth,Liverpool,0,3,2019-12-07 15:00:00,Joseph Gomez,Pass
26,SavedShot,0.963000031,0.322000008,0.00825742,Mohamed Salah,a,OpenPlay,2019,Head,Bournemouth,Liverpool,0,3,2019-12-07 15:00:00,Joseph Gomez,Cross
47,MissedShots,0.966999969,0.554000015,0.594309986,Mohamed Salah,a,FromCorner,2019,LeftFoot,Bournemouth,Liverpool,0,3,2019-12-07 15:00:00,Roberto Firmino,Rebound
53,Goal,0.9,0.587999992,0.482134998,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Bournemouth,Liverpool,0,3,2019-12-07 15:00:00,Naby Keita,Throughball
68,SavedShot,0.865,0.347999992,0.098404899,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Bournemouth,Liverpool,0,3,2019-12-07 15:00:00,Jordan Henderson,Chipped
24,MissedShots,0.885999985,0.301000004,0.049936902,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Watford,2,0,2019-12-14 12:30:00,Roberto Firmino,TakeOn
37,Goal,0.849000015,0.59,0.099190198,Mohamed Salah,h,OpenPlay,2019,RightFoot,Liverpool,Watford,2,0,2019-12-14 12:30:00,Sadio Man√,Pass
48,BlockedShot,0.846999969,0.490999985,0.0870682,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Watford,2,0,2019-12-14 12:30:00,,None
63,MissedShots,0.858000031,0.267999992,0.044575401,Mohamed Salah,h,OpenPlay,2019,RightFoot,Liverpool,Watford,2,0,2019-12-14 12:30:00,Jordan Henderson,Chipped
75,BlockedShot,0.876999969,0.427000008,0.120950997,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Watford,2,0,2019-12-14 12:30:00,James Milner,Pass
83,SavedShot,0.904000015,0.490999985,0.130302995,Mohamed Salah,h,OpenPlay,2019,RightFoot,Liverpool,Watford,2,0,2019-12-14 12:30:00,,None
89,Goal,0.963000031,0.579000015,0.456220001,Mohamed Salah,h,OpenPlay,2019,RightFoot,Liverpool,Watford,2,0,2019-12-14 12:30:00,Divock Origi,Rebound
4,MissedShots,0.813000031,0.477999992,0.064322002,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Leicester,Liverpool,0,4,2019-12-26 20:00:00,Roberto Firmino,Pass
10,MissedShots,0.963000031,0.754000015,0.147659004,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Leicester,Liverpool,0,4,2019-12-26 20:00:00,Naby Keita,TakeOn
52,MissedShots,0.878000031,0.317999992,0.019073101,Mohamed Salah,a,FromCorner,2019,LeftFoot,Leicester,Liverpool,0,4,2019-12-26 20:00:00,Sadio Man√,HeadPass
68,BlockedShot,0.815999985,0.434000015,0.085533798,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Leicester,Liverpool,0,4,2019-12-26 20:00:00,Sadio Man√,Pass
3,MissedShots,0.915999985,0.424000015,0.423702002,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Wolverhampton Wanderers,1,0,2019-12-29 16:30:00,Trent Alexander-Arnold,Pass
20,SavedShot,0.813000031,0.545,0.043091599,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Wolverhampton Wanderers,1,0,2019-12-29 16:30:00,Sadio Man√,HeadPass
3,Goal,0.920999985,0.555,0.466818988,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Sheffield United,2,0,2020-01-02 20:00:00,Andrew Robertson,Pass
10,SavedShot,0.879000015,0.482000008,0.114352003,Mohamed Salah,h,OpenPlay,2019,RightFoot,Liverpool,Sheffield United,2,0,2020-01-02 20:00:00,Jordan Henderson,Chipped
29,SavedShot,0.865,0.587999992,0.0843217,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Sheffield United,2,0,2020-01-02 20:00:00,Trent Alexander-Arnold,Chipped
32,BlockedShot,0.855,0.472000008,0.110812001,Mohamed Salah,h,OpenPlay,2019,RightFoot,Liverpool,Sheffield United,2,0,2020-01-02 20:00:00,Jordan Henderson,Pass
68,SavedShot,0.851999969,0.31,0.0263918,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Sheffield United,2,0,2020-01-02 20:00:00,,Rebound
42,MissedShots,0.875,0.405999985,0.096894898,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Tottenham,Liverpool,0,1,2020-01-11 17:30:00,,BallRecovery
23,MissedShots,0.840999985,0.462999992,0.0242723,Mohamed Salah,h,FromCorner,2019,LeftFoot,Liverpool,Manchester United,2,0,2020-01-19 16:30:00,,Aerial
46,MissedShots,0.925,0.527000008,0.402328014,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Manchester United,2,0,2020-01-19 16:30:00,Andrew Robertson,Cross
48,BlockedShot,0.890999985,0.602000008,0.112494998,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Manchester United,2,0,2020-01-19 16:30:00,Sadio Man√,Pass
92,Goal,0.893000031,0.649000015,0.262914985,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Manchester United,2,0,2020-01-19 16:30:00,Alisson,Pass
17,BlockedShot,0.896999969,0.495,0.109651998,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Wolverhampton Wanderers,Liverpool,1,2,2020-01-23 20:00:00,Sadio Man√,Cross
18,BlockedShot,0.780999985,0.335999985,0.035921,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Wolverhampton Wanderers,Liverpool,1,2,2020-01-23 20:00:00,Roberto Firmino,BallRecovery
46,SavedShot,0.899000015,0.674000015,0.076396704,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Wolverhampton Wanderers,Liverpool,1,2,2020-01-23 20:00:00,,BallRecovery
46,BlockedShot,0.865,0.552999992,0.147274002,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Wolverhampton Wanderers,Liverpool,1,2,2020-01-23 20:00:00,Roberto Firmino,TakeOn
50,SavedShot,0.881999969,0.67,0.068395101,Mohamed Salah,a,OpenPlay,2019,RightFoot,Wolverhampton Wanderers,Liverpool,1,2,2020-01-23 20:00:00,,None
69,MissedShots,0.878000031,0.572999992,0.105504997,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Wolverhampton Wanderers,Liverpool,1,2,2020-01-23 20:00:00,Jordan Henderson,Pass
34,Goal,0.885,0.5,0.761169016,Mohamed Salah,a,Penalty,2019,LeftFoot,West Ham,Liverpool,0,2,2020-01-29 19:45:00,,Standard
43,BlockedShot,0.750999985,0.364000015,0.0134453,Mohamed Salah,a,SetPiece,2019,RightFoot,West Ham,Liverpool,0,2,2020-01-29 19:45:00,,Rebound
43,BlockedShot,0.743000031,0.357000008,0.048429601,Mohamed Salah,a,DirectFreekick,2019,LeftFoot,West Ham,Liverpool,0,2,2020-01-29 19:45:00,,Standard
72,MissedShots,0.908000031,0.495999985,0.114546999,Mohamed Salah,a,OpenPlay,2019,Head,West Ham,Liverpool,0,2,2020-01-29 19:45:00,Trent Alexander-Arnold,Cross
77,ShotOnPost,0.815999985,0.517999992,0.087255999,Mohamed Salah,a,OpenPlay,2019,LeftFoot,West Ham,Liverpool,0,2,2020-01-29 19:45:00,Georginio Wijnaldum,Pass
19,BlockedShot,0.860999985,0.592999992,0.030734699,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Southampton,4,0,2020-02-01 15:00:00,Alex Oxlade-Chamberlain,Aerial
30,BlockedShot,0.875999985,0.39,0.0672502,Mohamed Salah,h,FromCorner,2019,LeftFoot,Liverpool,Southampton,4,0,2020-02-01 15:00:00,,TakeOn
71,Goal,0.94,0.385,0.383955002,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Southampton,4,0,2020-02-01 15:00:00,Jordan Henderson,Pass
89,Goal,0.961999969,0.499000015,0.934836984,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Southampton,4,0,2020-02-01 15:00:00,Roberto Firmino,Pass
37,BlockedShot,0.875999985,0.385999985,0.093091697,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Norwich,Liverpool,0,1,2020-02-15 17:30:00,Naby Keita,Pass
58,SavedShot,0.876999969,0.385999985,0.069345802,Mohamed Salah,a,OpenPlay,2019,RightFoot,Norwich,Liverpool,0,1,2020-02-15 17:30:00,,None
64,BlockedShot,0.906999969,0.55,0.109149002,Mohamed Salah,a,OpenPlay,2019,RightFoot,Norwich,Liverpool,0,1,2020-02-15 17:30:00,Andrew Robertson,Cross
64,MissedShots,0.925,0.569000015,0.133680999,Mohamed Salah,a,OpenPlay,2019,RightFoot,Norwich,Liverpool,0,1,2020-02-15 17:30:00,,Rebound
15,SavedShot,0.858000031,0.288999996,0.032614902,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,West Ham,3,2,2020-02-24 20:00:00,Andrew Robertson,Pass
34,MissedShots,0.973000031,0.629000015,0.022287499,Mohamed Salah,h,SetPiece,2019,Head,Liverpool,West Ham,3,2,2020-02-24 20:00:00,Trent Alexander-Arnold,Cross
48,BlockedShot,0.855999985,0.312000008,0.043845698,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,West Ham,3,2,2020-02-24 20:00:00,Fabinho,TakeOn
67,Goal,0.868000031,0.539000015,0.093696699,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,West Ham,3,2,2020-02-24 20:00:00,Andrew Robertson,Pass
73,SavedShot,0.958000031,0.394000015,0.057700198,Mohamed Salah,h,FromCorner,2019,RightFoot,Liverpool,West Ham,3,2,2020-02-24 20:00:00,Andrew Robertson,Cross
19,MissedShots,0.95,0.31,0.031897001,Mohamed Salah,a,FromCorner,2019,RightFoot,Watford,Liverpool,3,0,2020-02-29 17:30:00,Alex Oxlade-Chamberlain,Chipped
48,BlockedShot,0.790999985,0.407999992,0.0270095,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Watford,Liverpool,3,0,2020-02-29 17:30:00,Alex Oxlade-Chamberlain,Pass
24,Goal,0.859000015,0.419000015,0.081489302,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Bournemouth,2,1,2020-03-07 12:30:00,Sadio Man√,Pass
76,SavedShot,0.866999969,0.297999992,0.0569112,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Bournemouth,2,1,2020-03-07 12:30:00,Alex Oxlade-Chamberlain,Pass
7,BlockedShot,0.918000031,0.49,0.059421599,Mohamed Salah,h,OpenPlay,2019,Head,Liverpool,Crystal Palace,4,0,2020-06-24 19:15:00,,None
39,MissedShots,0.63,0.337999992,0.00845988,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Crystal Palace,4,0,2020-06-24 19:15:00,,None
43,Goal,0.908000031,0.460999985,0.330972999,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Crystal Palace,4,0,2020-06-24 19:15:00,Fabinho,Chipped
62,MissedShots,0.808000031,0.330999985,0.044604901,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Crystal Palace,4,0,2020-06-24 19:15:00,Sadio Man√,Pass
91,BlockedShot,0.943000031,0.337000008,0.076137498,Mohamed Salah,h,OpenPlay,2019,RightFoot,Liverpool,Crystal Palace,4,0,2020-06-24 19:15:00,,None
3,SavedShot,0.780999985,0.567000008,0.038699899,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Manchester City,Liverpool,4,0,2020-07-02 19:15:00,Virgil van Dijk,Chipped
18,ShotOnPost,0.838000031,0.472999992,0.084806703,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Manchester City,Liverpool,4,0,2020-07-02 19:15:00,Roberto Firmino,Pass
75,SavedShot,0.895,0.302000008,0.020620599,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Manchester City,Liverpool,4,0,2020-07-02 19:15:00,Neco Williams,Cross
89,BlockedShot,0.848000031,0.529000015,0.0692003,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Manchester City,Liverpool,4,0,2020-07-02 19:15:00,Divock Origi,BallTouch
36,SavedShot,0.923000031,0.345,0.067565002,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Aston Villa,2,0,2020-07-05 15:30:00,Naby Keita,Chipped
5,Goal,0.905999985,0.422000008,0.408811003,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Brighton,Liverpool,1,3,2020-07-08 19:15:00,Naby Keita,Pass
13,SavedShot,0.941999969,0.327999992,0.135868996,Mohamed Salah,a,OpenPlay,2019,RightFoot,Brighton,Liverpool,1,3,2020-07-08 19:15:00,Naby Keita,Throughball
38,MissedShots,0.869000015,0.325,0.0704372,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Brighton,Liverpool,1,3,2020-07-08 19:15:00,Naby Keita,Pass
53,SavedShot,0.926999969,0.384000015,0.428526014,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Brighton,Liverpool,1,3,2020-07-08 19:15:00,Naby Keita,Pass
62,BlockedShot,0.950999985,0.640999985,0.189282,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Brighton,Liverpool,1,3,2020-07-08 19:15:00,Fabinho,TakeOn
75,Goal,0.933000031,0.375,0.0237618,Mohamed Salah,a,FromCorner,2019,Head,Brighton,Liverpool,1,3,2020-07-08 19:15:00,Andrew Robertson,Cross
93,SavedShot,0.961999969,0.622000008,0.437846005,Mohamed Salah,a,OpenPlay,2019,RightFoot,Brighton,Liverpool,1,3,2020-07-08 19:15:00,,None
95,MissedShots,0.93,0.410999985,0.178946003,Mohamed Salah,a,OpenPlay,2019,Head,Brighton,Liverpool,1,3,2020-07-08 19:15:00,Andrew Robertson,Cross
13,MissedShots,0.78,0.402999992,0.082395799,Mohamed Salah,h,DirectFreekick,2019,LeftFoot,Liverpool,Burnley,1,1,2020-07-11 14:00:00,,Standard
17,SavedShot,0.905,0.445,0.132241994,Mohamed Salah,h,OpenPlay,2019,RightFoot,Liverpool,Burnley,1,1,2020-07-11 14:00:00,Roberto Firmino,Pass
32,SavedShot,0.923000031,0.427000008,0.459583998,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Burnley,1,1,2020-07-11 14:00:00,Sadio Man√,None
61,MissedShots,0.901999969,0.420999985,0.360498995,Mohamed Salah,h,FromCorner,2019,LeftFoot,Liverpool,Burnley,1,1,2020-07-11 14:00:00,,Rebound
84,SavedShot,0.801999969,0.334000015,0.023272401,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Burnley,1,1,2020-07-11 14:00:00,Alex Oxlade-Chamberlain,Pass
92,SavedShot,0.888000031,0.450999985,0.090939499,Mohamed Salah,h,OpenPlay,2019,RightFoot,Liverpool,Burnley,1,1,2020-07-11 14:00:00,Trent Alexander-Arnold,Cross
41,BlockedShot,0.888000031,0.397999992,0.103940003,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Arsenal,Liverpool,2,1,2020-07-15 19:15:00,Roberto Firmino,Pass
48,BlockedShot,0.913000031,0.454000015,0.115560003,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Arsenal,Liverpool,2,1,2020-07-15 19:15:00,,Rebound
53,SavedShot,0.905,0.475999985,0.394883007,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Arsenal,Liverpool,2,1,2020-07-15 19:15:00,Trent Alexander-Arnold,TakeOn
69,SavedShot,0.931999969,0.435999985,0.23804,Mohamed Salah,a,OpenPlay,2019,Head,Arsenal,Liverpool,2,1,2020-07-15 19:15:00,Sadio Man√,Cross
49,MissedShots,0.86,0.449000015,0.098693497,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Chelsea,5,3,2020-07-22 19:15:00,Roberto Firmino,TakeOn
52,SavedShot,0.898000031,0.560999985,0.074993603,Mohamed Salah,h,FromCorner,2019,LeftFoot,Liverpool,Chelsea,5,3,2020-07-22 19:15:00,Andrew Robertson,Pass
56,BlockedShot,0.904000015,0.347000008,0.081449598,Mohamed Salah,h,OpenPlay,2019,LeftFoot,Liverpool,Chelsea,5,3,2020-07-22 19:15:00,,BallRecovery
65,ShotOnPost,0.881999969,0.339000015,0.0515965,Mohamed Salah,a,SetPiece,2019,LeftFoot,Newcastle United,Liverpool,1,3,2020-07-26 15:00:00,,None
71,BlockedShot,0.878000031,0.362999992,0.076767698,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Newcastle United,Liverpool,1,3,2020-07-26 15:00:00,Roberto Firmino,Chipped
77,MissedShots,0.839000015,0.312000008,0.068595298,Mohamed Salah,a,OpenPlay,2019,LeftFoot,Newcastle United,Liverpool,1,3,2020-07-26 15:00:00,,TakeOn
2,BlockedShot,0.875,0.347000008,0.068556197,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Leeds,4,3,2020-09-12 16:30:00,Sadio Man√,Pass
3,Goal,0.885,0.5,0.761169016,Mohamed Salah,h,Penalty,2020,LeftFoot,Liverpool,Leeds,4,3,2020-09-12 16:30:00,,Standard
6,BlockedShot,0.86,0.322000008,0.060801201,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Leeds,4,3,2020-09-12 16:30:00,Sadio Man√,Pass
32,Goal,0.87,0.392000008,0.0624271,Mohamed Salah,h,SetPiece,2020,LeftFoot,Liverpool,Leeds,4,3,2020-09-12 16:30:00,,None
52,BlockedShot,0.915,0.409000015,0.0580399,Mohamed Salah,h,FromCorner,2020,RightFoot,Liverpool,Leeds,4,3,2020-09-12 16:30:00,Trent Alexander-Arnold,Cross
59,BlockedShot,0.866999969,0.679000015,0.071433298,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Leeds,4,3,2020-09-12 16:30:00,Georginio Wijnaldum,BallRecovery
70,MissedShots,0.844000015,0.450999985,0.065573499,Mohamed Salah,h,OpenPlay,2020,RightFoot,Liverpool,Leeds,4,3,2020-09-12 16:30:00,,None
79,BlockedShot,0.791999969,0.36,0.0306579,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Leeds,4,3,2020-09-12 16:30:00,Curtis Jones,Pass
87,Goal,0.885,0.5,0.761169016,Mohamed Salah,h,Penalty,2020,LeftFoot,Liverpool,Leeds,4,3,2020-09-12 16:30:00,,Standard
18,BlockedShot,0.823000031,0.435,0.061023802,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Chelsea,Liverpool,0,2,2020-09-20 15:30:00,Roberto Firmino,Pass
33,MissedShots,0.96,0.700999985,0.044140399,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Chelsea,Liverpool,0,2,2020-09-20 15:30:00,Trent Alexander-Arnold,Chipped
60,BlockedShot,0.809000015,0.472000008,0.050048798,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Chelsea,Liverpool,0,2,2020-09-20 15:30:00,,None
92,SavedShot,0.939000015,0.684000015,0.066109098,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Chelsea,Liverpool,0,2,2020-09-20 15:30:00,,None
12,MissedShots,0.880999985,0.594000015,0.0457552,Mohamed Salah,h,FromCorner,2020,LeftFoot,Liverpool,Arsenal,3,1,2020-09-28 19:15:00,Andrew Robertson,Cross
20,MissedShots,0.8,0.395,0.024880299,Mohamed Salah,h,FromCorner,2020,LeftFoot,Liverpool,Arsenal,3,1,2020-09-28 19:15:00,,None
27,SavedShot,0.904000015,0.327999992,0.082000896,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Arsenal,3,1,2020-09-28 19:15:00,Roberto Firmino,TakeOn
60,BlockedShot,0.904000015,0.297000008,0.0654293,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Arsenal,3,1,2020-09-28 19:15:00,Joseph Gomez,Chipped
32,Goal,0.883000031,0.424000015,0.308221996,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Aston Villa,Liverpool,7,2,2020-10-04 18:15:00,,BallTouch
59,Goal,0.854000015,0.449000015,0.274387985,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Aston Villa,Liverpool,7,2,2020-10-04 18:15:00,Roberto Firmino,Pass
20,SavedShot,0.845,0.392000008,0.070119701,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Everton,Liverpool,2,2,2020-10-17 11:30:00,Roberto Firmino,Pass
35,BlockedShot,0.914000015,0.617999992,0.079430997,Mohamed Salah,a,SetPiece,2020,LeftFoot,Everton,Liverpool,2,2,2020-10-17 11:30:00,,BallTouch
38,SavedShot,0.875,0.38,0.091251001,Mohamed Salah,a,OpenPlay,2020,RightFoot,Everton,Liverpool,2,2,2020-10-17 11:30:00,Thiago Alc√°ntar,Pass
41,BlockedShot,0.806999969,0.296000004,0.0252614,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Everton,Liverpool,2,2,2020-10-17 11:30:00,Roberto Firmino,LayOff
71,Goal,0.863000031,0.425,0.070694298,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Everton,Liverpool,2,2,2020-10-17 11:30:00,,None
78,SavedShot,0.779000015,0.515,0.044563901,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Everton,Liverpool,2,2,2020-10-17 11:30:00,Thiago Alc√°ntar,Pass
41,SavedShot,0.873000031,0.427999992,0.282377988,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Sheffield United,2,1,2020-10-24 19:00:00,Trent Alexander-Arnold,Pass
52,MissedShots,0.811999969,0.387999992,0.0281009,Mohamed Salah,h,FromCorner,2020,LeftFoot,Liverpool,Sheffield United,2,1,2020-10-24 19:00:00,,None
80,ShotOnPost,0.920999985,0.452000008,0.511546016,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Sheffield United,2,1,2020-10-24 19:00:00,Georginio Wijnaldum,Pass
86,BlockedShot,0.858000031,0.349000015,0.070615299,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Sheffield United,2,1,2020-10-24 19:00:00,,Tackle
41,Goal,0.885,0.5,0.761169016,Mohamed Salah,h,Penalty,2020,LeftFoot,Liverpool,West Ham,2,1,2020-10-31 17:30:00,,Standard
49,SavedShot,0.895,0.527000008,0.0963661,Mohamed Salah,h,SetPiece,2020,OtherBodyPart,Liverpool,West Ham,2,1,2020-10-31 17:30:00,Trent Alexander-Arnold,Chipped
73,MissedShots,0.925,0.297999992,0.0471876,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,West Ham,2,1,2020-10-31 17:30:00,Sadio Man√,Pass
12,Goal,0.885,0.5,0.761169016,Mohamed Salah,a,Penalty,2020,LeftFoot,Manchester City,Liverpool,1,1,2020-11-08 16:30:00,,Standard
49,BlockedShot,0.794000015,0.407000008,0.037840702,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Manchester City,Liverpool,1,1,2020-11-08 16:30:00,Sadio Man√,Pass
2,MissedShots,0.858000031,0.564000015,0.077437602,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Brighton,Liverpool,1,1,2020-11-28 12:30:00,Fabinho,Chipped
23,Goal,0.904000015,0.555,0.438614994,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Wolverhampton Wanderers,4,0,2020-12-06 19:15:00,,None
34,SavedShot,0.729000015,0.550999985,0.049859099,Mohamed Salah,h,DirectFreekick,2020,LeftFoot,Liverpool,Wolverhampton Wanderers,4,0,2020-12-06 19:15:00,,Standard
90,MissedShots,0.794000015,0.467000008,0.057340302,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Wolverhampton Wanderers,4,0,2020-12-06 19:15:00,Diogo Jota,Pass
